MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 10G OC LHR/n$1,122.09 
ASUS TUF Gaming NVIDIA GeForce RTX 3080 V2 OC Edition Graphics Card (PCIe 4.0, 10GB GDDR6X, LHR, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification, GPU Tweak II)/n$1,270.70 
ASUS ROG Strix GeForce RTX 3080 V2 OC Edition 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-V2-GAMING (LHR)/n$1,299.99 –
MSI GeForce RTX 3080 Ventus 3X Plus LHR Graphics Card 10GB GDRR6X 320-Bit 19 Gbps PCI Express 4.0 Triple Fan TORX Fan 3.0, 1x HDMI 3x DisplayPort 1.4a + HDMI Cable/n$1,329.99 –
GIGABYTE Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TGAMING OC-12GD/n$1,799.99 –
MSI GeForce RTX 3080 Ventus 3X Plus LHR Graphics Card 10GB GDRR6X 320-Bit 19 Gbps PCI Express 4.0 Triple Fan TORX Fan 3.0, 1x HDMI 3x DisplayPort 1.4a + HDMI 2.1 Cable(4k@120Hz/8K@60Hz)/n$1,329.99 –
GIGABYTE GeForce RTX 3080 GAMING OC 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 384-bit GDDR6X, GV-N3080GAMING OC-12GD Video Card/n$1,249.99 
MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 10G LHR/n$1,099.00 
EVGA GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 ATX Video Card 12G-P5-4877-KL/n$1,299.99 –
GIGABYTE Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TGAMING OC-12GD/n$1,449.99 –
ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-WHITE/n$1,433.00 –
ASUS TUF Gaming NVIDIA GeForce RTX 3080 V2 OC Edition Graphics Card (PCIe 4.0, 10GB GDDR6X, LHR, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification, GPU Tweak II)/n$1,279.00 –
GIGABYTE Vision OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080VISION OC-10GD (rev. 2.0) (LHR)/n$1,149.70 –
GIGABYTE GeForce RTX 3080 VISION OC 10G (LHR) Graphics Card, 10GB 320-Bit GDDR6X, PCI Express 4.0, 2×HDMI Interface, 3×DisplayPort Interface/n$1,234.00 –
GIGABYTE Vision OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080VISION OC-10GD (rev. 2.0) (LHR)/n$999.99 
ASUS ROG Strix GeForce RTX 3080 V2 OC Edition 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-V2-GAMING (LHR)/n$1,299.99 
ASUS ROG STRIX GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 ATX Video Card ROG-STRIX-RTX3080-O10G-WHITE-V2 (LHR)/n$1,516.00 –
MSI Gaming GeForce RTX 3080 Ti Video Card RTX 3080 Ti Gaming X Trio 12G and MSI MPG ARTYMIS 273CQR 27" 2560 x 1440 2K QHD 165Hz DisplayPort HDMI USB Type-C FreeSync Premium VESA Tilt Swivel Height Adjust Curved Gaming Monitor/n$1,824.98 –
ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0 12GB GDDR6X LHR HDMI 2.1 DisplayPort 1.4a Dual Ball Fan Bearings Military-grade Certification GPU Tweak) and ASUS TUF Gaming GT301 Mid-Tower Compact Case for ATX Mot/n$1,394.98 –
MSI MAG Z590 TOMAHAWK WIFI LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard and MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G/n$1,749.98 –
MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X 10G OC LHR/n$1,092.98 
GIGABYTE AORUS GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080AORUS M-12GD/n$1,349.99 –
EVGA GeForce RTX 3080 Ti FTW3 ULTRA GAMING Video Card, 12G-P5-3967-KR, 12GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate/n$1,419.99 –
MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G/n$1,539.99 –
GIGABYTE Vision GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TVISION OC-12GD/n$1,599.99 –
ASUS ROG Strix NVIDIA GeForce RTX 3080 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, Axial-tech Fan Design, 2.9-Slot, Super Alloy Power II, ASUS Auto-Extreme Technology)/n$1,799.99 –
ASUS ROG Strix NVIDIA GeForce RTX 3080 OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, LHR, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot, Super Alloy Power II, GPU Tweak II)/n$1,599.99 –
NVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X/n$2,059.09 –
ASUS TUF Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3080TI-O12G-GAMING/n$1,615.99 –
ASUS ROG STRIX GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-LC-RTX3080TI-O12G-GAMING/n$2,099.99 –
EVGA GeForce RTX 3080 Ti XC3 ULTRA GAMING Video Card, 12G-P5-3955-KR, 12GB GDDR6X, iCX3 Cooling, ARGB LED, Metal Backplate/n$1,428.16 –
ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6X, LHR, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification, GPU Tweak)/n$1,299.99 
GIGABYTE GeForce RTX 3080 EAGLE 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 384-bit GDDR6X, GV-N3080EAGLE-12GD Video Card/n$1,249.99 
GIGABYTE AORUS GeForce RTX 3080 XTREME WATERFORCE WB 10G (rev. 2.0) Graphics Card, WATERFORCE Water Block Cooling System, 10GB 320-bit GDDR6X, GV-N3080AORUSX WB-10GD Rev2.0 Video Card (LHR)/n$1,546.55 –
GIGABYTE Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TGAMING OC-8GD/n$906.49 –
GIGABYTE AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TAORUS M-8GD/n$899.99 –
GIGABYTE Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TGAMING OC-12GD/n$1,799.99 –
GIGABYTE GeForce RTX 3070 Ti Gaming OC Graphics Card, 8GB 256-bit GDDR6X PCIe 4.0, WINDFORCE 3X Cooling System, 2 x HDMI 2.1, 2 x Displayport 1.4a, w/ HDMI Cable/n$974.00 –
Gigabyte GeForce RTX 3070 Ti Eagle OC Graphics Card, 8GB GDDR6X PCI Express 4.0, WINDFORCE 3X Cooling, RGB Fusion 2.0, 2x HDMI 2.1, 2x DisplayPort 1.4a, w/ HDMI 2.1 Cable(4k@120Hz/8K@60Hz)/n$989.99 –
Gigabyte GeForce RTX 3070 Ti Eagle OC Graphics Card, 8GB GDDR6X PCI Express 4.0, WINDFORCE 3X Cooling, RGB Fusion 2.0, 2x HDMI 2.1, 2x DisplayPort 1.4a, w/ HDMI Cable/n$989.99 –
GIGABYTE GeForce RTX 3080 GAMING OC 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 384-bit GDDR6X, GV-N3080GAMING OC-12GD Video Card/n$1,249.99 –
GIGABYTE Vision GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TVISION OC-8GD/n$899.99 –
MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 10G LHR/n$1,099.00 –
GIGABYTE GeForce RTX 3070 Ti Gaming OC Graphics Card, 8GB 256-bit GDDR6X PCIe 4.0, WINDFORCE 3X Cooling System, 2 x HDMI 2.1, 2 x Displayport 1.4a, w/ HDMI 2.1 Cable(4k@120Hz/8K@60Hz)/n$974.00 –
GIGABYTE Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TGAMING OC-8GD/n$1,020.00 –
GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0) (LHR)/n$1,048.00 –
51Risc NVIDIA GeForce RTX 2060 SUPER 8GB GDDR6 PCI Express 3.0 x16 Mining Video Card RTX 2060 SUPER  GP OC/n$739.99 –
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR/n$828.80 –
